location,Y,date
reno,38233.73419,29/06/21
reno,24544.81764,30/06/21
reno,37186.05125,01/07/21
reno,53195.27224,02/07/21
reno,63683.62953,03/07/21
reno,64064.56111,04/07/21
reno,74889.77883,05/07/21
reno,81516.4305,06/07/21
reno,120411.2694,07/07/21
reno,120885.1539,08/07/21
reno,109233.9036,09/07/21
reno,126329.067,10/07/21
reno,106778.2378,11/07/21
reno,122774.5217,12/07/21
reno,131150.3395,13/07/21
reno,144553.4989,14/07/21
reno,138609.0431,15/07/21
reno,135674.4241,16/07/21
reno,161126.2366,17/07/21
reno,114001.2203,18/07/21
reno,122321.9271,19/07/21
reno,122599.7168,20/07/21
reno,129949.0593,21/07/21
reno,111708.975,22/07/21
reno,99252.32949,23/07/21
reno,107845.4344,24/07/21
reno,76209.07639,25/07/21
reno,73334.59993,26/07/21
reno,67766.97821,27/07/21
reno,56065.65631,28/07/21
reno,45989.13228,29/07/21
reno,23543.59379,30/07/21
reno,10693.40683,31/07/21
reno,35856.04833,01/08/21
reno,56171.74071,02/08/21
reno,70463.18333,03/08/21
reno,78416.38976,04/08/21
reno,85310.8088,05/08/21
reno,93942.45667,06/08/21
reno,124124.3639,07/08/21
reno,97807.69619,08/08/21
reno,136910.1043,09/08/21
reno,134995.5588,10/08/21
reno,153159.5996,11/08/21
reno,148945.19,12/08/21
reno,138526.7429,13/08/21
reno,157627.627,14/08/21
reno,116673.9747,15/08/21
reno,158349.4337,16/08/21
reno,139097.0577,17/08/21
reno,160166.5884,18/08/21
reno,138747.9814,19/08/21
reno,131140.8227,20/08/21
reno,139439.2214,21/08/21
reno,105331.9166,22/08/21
reno,116790.41,23/08/21
reno,101729.6703,24/08/21
reno,87976.14754,25/08/21
reno,82372.33413,26/08/21
reno,62812.12582,27/08/21
reno,57705.17577,28/08/21
reno,34895.31384,29/08/21
reno,24829.51672,30/08/21
reno,9715.389111,31/08/21
reno,43426.44953,01/09/21
reno,51300.98702,02/09/21
reno,66171.00769,03/09/21
reno,81050.67279,04/09/21
reno,67884.75424,05/09/21
reno,107308.1579,06/09/21
reno,98571.28445,07/09/21
reno,93097.0241,08/09/21
reno,124295.059,09/09/21
reno,125053.6789,10/09/21
reno,157688.0915,11/09/21
reno,141340.4661,12/09/21
reno,155048.1123,13/09/21
reno,144023.4754,14/09/21
reno,138335.7825,15/09/21
saint paul,56260.24585,03/06/21
saint paul,61067.81012,04/06/21
saint paul,89815.05679,05/06/21
saint paul,106447.9749,06/06/21
saint paul,107472.079,07/06/21
saint paul,92999.69264,08/06/21
saint paul,100625.7675,09/06/21
saint paul,94425.32886,10/06/21
saint paul,100189.2123,11/06/21
saint paul,140587.3991,12/06/21
saint paul,123069.2376,13/06/21
saint paul,114930.5988,14/06/21
saint paul,135143.2687,15/06/21
saint paul,117854.9729,16/06/21
saint paul,125928.6034,17/06/21
saint paul,118358.1163,18/06/21
saint paul,127431.7785,19/06/21
saint paul,124013.7244,20/06/21
saint paul,121398.8725,21/06/21
saint paul,103923.3207,22/06/21
saint paul,88491.11282,23/06/21
saint paul,79190.1572,24/06/21
saint paul,73320.3756,25/06/21
saint paul,77179.68578,26/06/21
saint paul,74595.98555,27/06/21
saint paul,56897.48249,28/06/21
saint paul,36416.95391,29/06/21
saint paul,24624.68148,30/06/21
saint paul,41896.45887,01/07/21
saint paul,53822.49501,02/07/21
saint paul,66728.96003,03/07/21
saint paul,80771.3741,04/07/21
saint paul,80817.40718,05/07/21
saint paul,94685.60114,06/07/21
saint paul,111836.5275,07/07/21
saint paul,125079.6096,08/07/21
saint paul,105171.341,09/07/21
saint paul,138262.255,10/07/21
saint paul,137584.5185,11/07/21
saint paul,115381.0113,12/07/21
saint paul,125453.8228,13/07/21
saint paul,146736.9365,14/07/21
saint paul,157713.0535,15/07/21
saint paul,119294.4142,16/07/21
saint paul,156453.6075,17/07/21
saint paul,137692.1956,18/07/21
saint paul,131426.1371,19/07/21
saint paul,115102.7916,20/07/21
saint paul,104271.6029,21/07/21
saint paul,100914.6246,22/07/21
saint paul,94288.02447,23/07/21
saint paul,97679.94328,24/07/21
saint paul,85718.73923,25/07/21
saint paul,65137.46729,26/07/21
saint paul,67580.6132,27/07/21
saint paul,59276.97528,28/07/21
saint paul,39795.88754,29/07/21
saint paul,22220.49523,30/07/21
saint paul,10946.41565,31/07/21
saint paul,41190.25785,01/08/21
saint paul,51478.48549,02/08/21
saint paul,75484.24616,03/08/21
saint paul,80899.40767,04/08/21
saint paul,81569.69267,05/08/21
saint paul,88747.793,06/08/21
saint paul,123221.4481,07/08/21
saint paul,121488.7926,08/08/21
saint paul,120065.5776,09/08/21
saint paul,135593.8469,10/08/21
saint paul,137863.0024,11/08/21
saint paul,129282.6085,12/08/21
saint paul,126095.3749,13/08/21
saint paul,145996.9087,14/08/21
saint paul,133161.6561,15/08/21
saint paul,150036.6697,16/08/21
saint paul,125690.1124,17/08/21
saint paul,140470.661,18/08/21
saint paul,137480.8766,19/08/21
saint paul,116560.2556,20/08/21
saint paul,128470.1197,21/08/21
saint paul,122694.3204,22/08/21
saint paul,112425.2814,23/08/21
saint paul,102451.4773,24/08/21
saint paul,87022.67533,25/08/21
saint paul,84115.21043,26/08/21
saint paul,67774.66395,27/08/21
saint paul,60984.2992,28/08/21
saint paul,47489.79258,29/08/21
saint paul,25821.48274,30/08/21
saint paul,10429.33837,31/08/21
saint paul,46473.29081,01/09/21
saint paul,51958.69198,02/09/21
saint paul,65842.73196,03/09/21
saint paul,83922.24754,04/09/21
saint paul,95970.79023,05/09/21
saint paul,109858.4432,06/09/21
saint paul,115171.6218,07/09/21
saint paul,95289.78554,08/09/21
saint paul,126208.1082,09/09/21
saint paul,106777.7992,10/09/21
saint paul,5088.886902,11/09/21
saint paul,4374.915322,12/09/21
saint paul,161737.6281,13/09/21
saint paul,140622.6849,14/09/21
saint paul,147711.6249,15/09/21
salt lake city,154639.4586,03/06/21
salt lake city,145166.5358,04/06/21
salt lake city,192460.836,05/06/21
salt lake city,261947.6045,06/06/21
salt lake city,261440.3755,07/06/21
salt lake city,263169.343,08/06/21
salt lake city,268567.6044,09/06/21
salt lake city,251220.9749,10/06/21
salt lake city,256183.3831,11/06/21
salt lake city,293271.7913,12/06/21
salt lake city,310348.5123,13/06/21
salt lake city,278382.8067,14/06/21
salt lake city,314203.0345,15/06/21
salt lake city,301143.6215,16/06/21
salt lake city,304719.7591,17/06/21
salt lake city,252467.1564,18/06/21
salt lake city,221678.4759,19/06/21
salt lake city,365054.0092,20/06/21
salt lake city,246115.6474,21/06/21
salt lake city,235547.7643,22/06/21
salt lake city,183072.41,23/06/21
salt lake city,184193.3222,24/06/21
salt lake city,142398.108,25/06/21
salt lake city,138229.5587,26/06/21
salt lake city,187760.881,27/06/21
salt lake city,115910.3147,28/06/21
salt lake city,73877.87858,29/06/21
salt lake city,48734.68492,30/06/21
salt lake city,74332.84911,01/07/21
salt lake city,100406.5001,02/07/21
salt lake city,122121.7779,03/07/21
salt lake city,209927.172,04/07/21
salt lake city,154759.9877,05/07/21
salt lake city,190254.0517,06/07/21
salt lake city,212452.914,07/07/21
salt lake city,222918.8219,08/07/21
salt lake city,206280.1193,09/07/21
salt lake city,250841.035,10/07/21
salt lake city,356011.8024,11/07/21
salt lake city,240310.2132,12/07/21
salt lake city,263170.3762,13/07/21
salt lake city,272383.8501,14/07/21
salt lake city,270237.7746,15/07/21
salt lake city,245700.1497,16/07/21
salt lake city,302640.1456,17/07/21
salt lake city,346364.5325,18/07/21
salt lake city,258173.0154,19/07/21
salt lake city,258593.94,20/07/21
salt lake city,210013.1139,21/07/21
salt lake city,190783.8674,22/07/21
salt lake city,174662.4866,23/07/21
salt lake city,184673.0882,24/07/21
salt lake city,231701.9469,25/07/21
salt lake city,140385.5934,26/07/21
salt lake city,141404.4544,27/07/21
salt lake city,111022.2489,28/07/21
salt lake city,76268.95106,29/07/21
salt lake city,37606.24133,30/07/21
salt lake city,18582.09199,31/07/21
salt lake city,95395.9869,01/08/21
salt lake city,103188.4768,02/08/21
salt lake city,136213.8608,03/08/21
salt lake city,162369.2384,04/08/21
salt lake city,167615.3636,05/08/21
salt lake city,175943.9332,06/08/21
salt lake city,231969.6873,07/08/21
salt lake city,270759.1668,08/08/21
salt lake city,258632.5206,09/08/21
salt lake city,249866.8803,10/08/21
salt lake city,272773.1808,11/08/21
salt lake city,263151.639,12/08/21
salt lake city,267780.5761,13/08/21
salt lake city,295133.2144,14/08/21
salt lake city,323697.6431,15/08/21
salt lake city,297108.6475,16/08/21
salt lake city,268409.2078,17/08/21
salt lake city,274472.2784,18/08/21
salt lake city,249619.6561,19/08/21
salt lake city,225577.3856,20/08/21
salt lake city,259748.3294,21/08/21
salt lake city,303842.0671,22/08/21
salt lake city,214077.0538,23/08/21
salt lake city,204090.9217,24/08/21
salt lake city,179546.1519,25/08/21
salt lake city,174659.063,26/08/21
salt lake city,123743.2896,27/08/21
salt lake city,110923.13,28/08/21
salt lake city,106532.0747,29/08/21
salt lake city,52584.32099,30/08/21
salt lake city,20091.9926,31/08/21
salt lake city,79685.64259,01/09/21
salt lake city,93116.80322,02/09/21
salt lake city,107103.5939,03/09/21
salt lake city,139575.2683,04/09/21
salt lake city,179743.2625,05/09/21
salt lake city,183720.838,06/09/21
salt lake city,213810.3919,07/09/21
salt lake city,174043.6417,08/09/21
salt lake city,211324.7005,09/09/21
salt lake city,205179.1081,10/09/21
salt lake city,259489.7839,11/09/21
salt lake city,257317.3021,12/09/21
salt lake city,315323.2307,13/09/21
salt lake city,254569.0074,14/09/21
salt lake city,264261.5528,15/09/21
san antonio,55064.21728,03/06/21
san antonio,56892.23336,04/06/21
san antonio,77759.48138,05/06/21
san antonio,87405.02058,06/06/21
san antonio,110232.1284,07/06/21
san antonio,93193.68449,08/06/21
san antonio,109551.8957,09/06/21
san antonio,104974.611,10/06/21
san antonio,103918.422,11/06/21
san antonio,139329.5259,12/06/21
san antonio,121136.9912,13/06/21
san antonio,139003.3351,14/06/21
san antonio,145223.2952,15/06/21
san antonio,128450.767,16/06/21
san antonio,128184.3338,17/06/21
san antonio,120373.2476,18/06/21
san antonio,119722.3827,19/06/21
san antonio,132654.8549,20/06/21
san antonio,133943.2711,21/06/21
san antonio,123993.4018,22/06/21
san antonio,98763.71298,23/06/21
san antonio,95371.9297,24/06/21
san antonio,88087.5868,25/06/21
san antonio,80872.89532,26/06/21
san antonio,74413.33878,27/06/21
san antonio,70240.45741,28/06/21
san antonio,48063.32897,29/06/21
san antonio,30925.05043,30/06/21
san antonio,46044.23447,01/07/21
san antonio,66214.38284,02/07/21
san antonio,66688.71337,03/07/21
san antonio,80416.70433,04/07/21
san antonio,113144.3701,05/07/21
san antonio,118154.6818,06/07/21
san antonio,154527.7957,07/07/21
san antonio,146758.8185,08/07/21
san antonio,136796.2896,09/07/21
san antonio,160853.9495,10/07/21
san antonio,146693.5625,11/07/21
san antonio,194850.6862,12/07/21
san antonio,165720.8037,13/07/21
san antonio,172392.3292,14/07/21
san antonio,172723.3475,15/07/21
san antonio,160004.7317,16/07/21
san antonio,162175.1941,17/07/21
san antonio,150558.3127,18/07/21
san antonio,211075.2589,19/07/21
san antonio,151787.7456,20/07/21
san antonio,135736.8223,21/07/21
san antonio,124302.3838,22/07/21
san antonio,113604.912,23/07/21
san antonio,110017.5479,24/07/21
san antonio,97205.00637,25/07/21
san antonio,89806.44061,26/07/21
san antonio,93438.75889,27/07/21
san antonio,64540.88986,28/07/21
san antonio,51355.57106,29/07/21
san antonio,26650.98526,30/07/21
san antonio,11387.55922,31/07/21
san antonio,43770.99921,01/08/21
san antonio,76880.99243,02/08/21
san antonio,85077.56172,03/08/21
san antonio,93851.36593,04/08/21
san antonio,95198.04427,05/08/21
san antonio,106423.1421,06/08/21
san antonio,132091.2679,07/08/21
san antonio,136778.1985,08/08/21
san antonio,194678.5469,09/08/21
san antonio,162027.3044,10/08/21
san antonio,176588.5649,11/08/21
san antonio,134323.1317,12/08/21
san antonio,141604.2151,13/08/21
san antonio,118609.4075,14/08/21
san antonio,156965.5274,15/08/21
san antonio,208981.7233,16/08/21
san antonio,74386.92244,17/08/21
san antonio,9068.212901,18/08/21
san antonio,161503.0728,19/08/21
san antonio,151452.4797,20/08/21
san antonio,161640.6834,21/08/21
san antonio,177436.9584,22/08/21
san antonio,186771.781,23/08/21
san antonio,148511.7848,24/08/21
san antonio,131615.8372,25/08/21
san antonio,125687.096,26/08/21
san antonio,91486.79173,27/08/21
san antonio,76874.48753,28/08/21
san antonio,60401.39849,29/08/21
san antonio,37208.84773,30/08/21
san antonio,14733.3166,31/08/21
san antonio,55927.83975,01/09/21
san antonio,64794.66713,02/09/21
san antonio,73628.51959,03/09/21
san antonio,90963.52413,04/09/21
san antonio,103857.9174,05/09/21
san antonio,93078.84238,06/09/21
san antonio,64691.84302,07/09/21
san antonio,141011.3004,08/09/21
san antonio,147342.6348,09/09/21
san antonio,132622.9177,10/09/21
san antonio,171936.651,11/09/21
san antonio,157107.5866,12/09/21
san antonio,191383.4388,13/09/21
san antonio,195578.5993,14/09/21
san antonio,186851.0998,15/09/21
san diego,70354.62174,03/06/21
san diego,75356.11185,04/06/21
san diego,92834.0503,05/06/21
san diego,84222.27962,06/06/21
san diego,107769.3151,07/06/21
san diego,91408.95947,08/06/21
san diego,138550.9269,09/06/21
san diego,115338.818,10/06/21
san diego,135317.0352,11/06/21
san diego,136251.7512,12/06/21
san diego,102349.61,13/06/21
san diego,156765.3367,14/06/21
san diego,174500.9598,15/06/21
san diego,160098.7309,16/06/21
san diego,165403.886,17/06/21
san diego,136412.0472,18/06/21
san diego,121963.1759,19/06/21
san diego,98562.89475,20/06/21
san diego,139533.7096,21/06/21
san diego,133874.0571,22/06/21
san diego,104193.5159,23/06/21
san diego,102603.4633,24/06/21
san diego,85438.86479,25/06/21
san diego,64197.49466,26/06/21
san diego,59147.1128,27/06/21
san diego,67401.91126,28/06/21
san diego,45053.43926,29/06/21
san diego,30046.54828,30/06/21
san diego,44094.64909,01/07/21
san diego,58009.63084,02/07/21
san diego,68701.04631,03/07/21
san diego,66155.24609,04/07/21
san diego,95942.02592,05/07/21
san diego,107854.7718,06/07/21
san diego,127344.0395,07/07/21
san diego,143082.7787,08/07/21
san diego,125554.1982,09/07/21
san diego,129637.8146,10/07/21
san diego,113831.4212,11/07/21
san diego,149771.3969,12/07/21
san diego,140195.1905,13/07/21
san diego,180133.6083,14/07/21
san diego,186211.6186,15/07/21
san diego,135115.1067,16/07/21
san diego,161730.1818,17/07/21
san diego,109331.0673,18/07/21
san diego,169165.3761,19/07/21
san diego,145840.185,20/07/21
san diego,125769.0083,21/07/21
san diego,116018.3474,22/07/21
san diego,116745.5948,23/07/21
san diego,99178.70159,24/07/21
san diego,76011.41596,25/07/21
san diego,91435.52375,26/07/21
san diego,90270.55365,27/07/21
san diego,57274.03922,28/07/21
san diego,53149.58402,29/07/21
san diego,28631.85282,30/07/21
san diego,11022.10204,31/07/21
san diego,38436.7897,01/08/21
san diego,72229.82919,02/08/21
san diego,83815.28336,03/08/21
san diego,97609.44708,04/08/21
san diego,94596.79347,05/08/21
san diego,113439.3112,06/08/21
san diego,125080.3924,07/08/21
san diego,100541.353,08/08/21
san diego,172863.5041,09/08/21
san diego,158328.7959,10/08/21
san diego,166035.8492,11/08/21
san diego,164884.1417,12/08/21
san diego,161121.8679,13/08/21
san diego,159600.9623,14/08/21
san diego,122099.8572,15/08/21
san diego,194448.9191,16/08/21
san diego,172344.1197,17/08/21
san diego,174028.8247,18/08/21
san diego,161450.2767,19/08/21
san diego,143150.8273,20/08/21
san diego,143388.0981,21/08/21
san diego,108702.2656,22/08/21
san diego,138616.0533,23/08/21
san diego,126000.4298,24/08/21
san diego,104185.1751,25/08/21
san diego,104172.5738,26/08/21
san diego,80160.99905,27/08/21
san diego,60700.76597,28/08/21
san diego,38100.56338,29/08/21
san diego,32745.00065,30/08/21
san diego,12696.93859,31/08/21
san diego,45702.76129,01/09/21
san diego,53551.40156,02/09/21
san diego,62581.12092,03/09/21
san diego,70226.33786,04/09/21
san diego,61899.05897,05/09/21
san diego,109701.6183,06/09/21
san diego,112392.4505,07/09/21
san diego,98081.94533,08/09/21
san diego,115375.1767,09/09/21
san diego,107781.9966,10/09/21
san diego,129744.8919,11/09/21
san diego,118528.7189,12/09/21
san diego,140426.9937,13/09/21
san diego,129094.951,14/09/21
san diego,123637.5446,15/09/21
san francisco,228042.7806,03/06/21
san francisco,242487.9213,04/06/21
san francisco,346368.309,05/06/21
san francisco,310143.3961,06/06/21
san francisco,370016.4743,07/06/21
san francisco,319349.3826,08/06/21
san francisco,353866.5565,09/06/21
san francisco,336873.7428,10/06/21
san francisco,375518.0913,11/06/21
san francisco,440630.2949,12/06/21
san francisco,352233.6707,13/06/21
san francisco,382071.1032,14/06/21
san francisco,408975.5442,15/06/21
san francisco,365554.8961,16/06/21
san francisco,419860.0865,17/06/21
san francisco,426837.6962,18/06/21
san francisco,438715.3087,19/06/21
san francisco,418318.4776,20/06/21
san francisco,393148.7258,21/06/21
san francisco,348866.5296,22/06/21
san francisco,288550.001,23/06/21
san francisco,292471.7559,24/06/21
san francisco,273591.8875,25/06/21
san francisco,240856.0178,26/06/21
san francisco,193605.5777,27/06/21
san francisco,154348.2072,28/06/21
san francisco,111108.3162,29/06/21
san francisco,73270.62881,30/06/21
san francisco,118453.6671,01/07/21
san francisco,182911.7232,02/07/21
san francisco,218727.1742,03/07/21
san francisco,229882.0134,04/07/21
san francisco,233591.3338,05/07/21
san francisco,259852.0149,06/07/21
san francisco,314118.338,07/07/21
san francisco,387445.1659,08/07/21
san francisco,361042.7419,09/07/21
san francisco,448742.1089,10/07/21
san francisco,393808.0092,11/07/21
san francisco,356029.2136,12/07/21
san francisco,355880.099,13/07/21
san francisco,402050.2739,14/07/21
san francisco,472771.7758,15/07/21
san francisco,458840.0357,16/07/21
san francisco,571268.6375,17/07/21
san francisco,407200.2352,18/07/21
san francisco,440002.9071,19/07/21
san francisco,365849.9499,20/07/21
san francisco,391408.9552,21/07/21
san francisco,429221.863,22/07/21
san francisco,391977.4714,23/07/21
san francisco,420825.266,24/07/21
san francisco,294492.0764,25/07/21
san francisco,268048.8233,26/07/21
san francisco,208379.3813,27/07/21
san francisco,186537.904,28/07/21
san francisco,126828.9164,29/07/21
san francisco,83203.99796,30/07/21
san francisco,40053.24192,31/07/21
san francisco,132522.0851,01/08/21
san francisco,172261.4079,02/08/21
san francisco,210912.6893,03/08/21
san francisco,249207.7564,04/08/21
san francisco,296516.8558,05/08/21
san francisco,381740.3167,06/08/21
san francisco,488982.0094,07/08/21
san francisco,389514.3026,08/08/21
san francisco,431109.429,09/08/21
san francisco,387745.1001,10/08/21
san francisco,385755.0093,11/08/21
san francisco,421632.9539,12/08/21
san francisco,468666.6246,13/08/21
san francisco,559470.4395,14/08/21
san francisco,472401.827,15/08/21
san francisco,467374.9805,16/08/21
san francisco,388206.7515,17/08/21
san francisco,439837.2054,18/08/21
san francisco,419094.9302,19/08/21
san francisco,449974.8408,20/08/21
san francisco,502033.8488,21/08/21
san francisco,407131.348,22/08/21
san francisco,330635.2761,23/08/21
san francisco,284391.9475,24/08/21
san francisco,241521.8457,25/08/21
san francisco,222488.1602,26/08/21
san francisco,197000.7578,27/08/21
san francisco,191027.4308,28/08/21
san francisco,132400.5903,29/08/21
san francisco,74458.18387,30/08/21
san francisco,29146.16733,31/08/21
san francisco,110976.713,01/09/21
san francisco,152675.2451,02/09/21
san francisco,189204.0613,03/09/21
san francisco,258784.0346,04/09/21
san francisco,285057.4044,05/09/21
san francisco,404465.4379,06/09/21
san francisco,461174.7326,07/09/21
san francisco,403372.769,08/09/21
san francisco,493035.296,09/09/21
san francisco,430999.6817,10/09/21
san francisco,562102.9446,11/09/21
san francisco,573267.413,12/09/21
san francisco,517223.4566,13/09/21
san francisco,473333.3502,14/09/21
san francisco,421183.052,15/09/21
tucson,83651.64525,03/06/21
tucson,94254.94625,04/06/21
tucson,93017.63774,05/06/21
tucson,22439.66104,06/06/21
tucson,122758.5067,07/06/21
tucson,118800.6086,08/06/21
tucson,148347.8969,09/06/21
tucson,152686.9783,10/06/21
tucson,166649.0554,11/06/21
tucson,160713.3698,12/06/21
tucson,181541.989,13/06/21
tucson,176157.2632,14/06/21
tucson,190963.3145,15/06/21
tucson,170601.5794,16/06/21
tucson,202672.4758,17/06/21
tucson,194686.3526,18/06/21
tucson,167499.2961,19/06/21
tucson,200399.9679,20/06/21
tucson,186938.8103,21/06/21
tucson,156017.3113,22/06/21
tucson,127490.3056,23/06/21
tucson,128513.7563,24/06/21
tucson,124208.6542,25/06/21
tucson,101619.2201,26/06/21
tucson,98994.55009,27/06/21
tucson,79135.77403,28/06/21
tucson,53323.85694,29/06/21
tucson,35814.49169,30/06/21
tucson,57951.09817,01/07/21
tucson,86217.70382,02/07/21
tucson,95773.63202,03/07/21
tucson,128091.7886,04/07/21
tucson,122158.0317,05/07/21
tucson,123194.2806,06/07/21
tucson,153706.8098,07/07/21
tucson,179419.0179,08/07/21
tucson,182920.3842,09/07/21
tucson,203623.5799,10/07/21
tucson,216023.5084,11/07/21
tucson,175374.0673,12/07/21
tucson,159545.9535,13/07/21
tucson,179141.1366,14/07/21
tucson,217176.9103,15/07/21
tucson,195721.1437,16/07/21
tucson,224731.2078,17/07/21
tucson,236167.4765,18/07/21
tucson,225672.5117,19/07/21
tucson,176677.5373,20/07/21
tucson,152732.6342,21/07/21
tucson,173295.3462,22/07/21
tucson,180234.6657,23/07/21
tucson,166514.2195,24/07/21
tucson,151869.096,25/07/21
tucson,126680.6083,26/07/21
tucson,83677.89128,27/07/21
tucson,93806.93072,28/07/21
tucson,56940.41141,29/07/21
tucson,39670.27508,30/07/21
tucson,17217.57435,31/07/21
tucson,71915.30464,01/08/21
tucson,85067.88158,02/08/21
tucson,98345.50986,03/08/21
tucson,115426.7783,04/08/21
tucson,132141.566,05/08/21
tucson,169197.6168,06/08/21
tucson,192719.4071,07/08/21
tucson,211254.452,08/08/21
tucson,222458.2091,09/08/21
tucson,198903.6093,10/08/21
tucson,195273.6488,11/08/21
tucson,199486.6523,12/08/21
tucson,229231.1873,13/08/21
tucson,226245.8751,14/08/21
tucson,238878.849,15/08/21
tucson,221131.1475,16/08/21
tucson,193157.3211,17/08/21
tucson,191356.62,18/08/21
tucson,195398.1276,19/08/21
tucson,219087.769,20/08/21
tucson,212010.7986,21/08/21
tucson,216689.6087,22/08/21
tucson,173815.7076,23/08/21
tucson,152075.7067,24/08/21
tucson,142617.4397,25/08/21
tucson,130515.7205,26/08/21
tucson,111396.975,27/08/21
tucson,104155.3151,28/08/21
tucson,76914.66288,29/08/21
tucson,40964.14765,30/08/21
tucson,15045.6694,31/08/21
tucson,60603.07003,01/09/21
tucson,75862.86454,02/09/21
tucson,103629.1766,03/09/21
tucson,125317.3982,04/09/21
tucson,141183.5479,05/09/21
tucson,176845.449,06/09/21
tucson,196626.6211,07/09/21
tucson,177892.4804,08/09/21
tucson,216699.7598,09/09/21
tucson,199279.3894,10/09/21
tucson,226926.4773,11/09/21
tucson,237772.4918,12/09/21
tucson,209849.1049,13/09/21
tucson,180089.2168,14/09/21
tucson,176489.8551,15/09/21
washington,43174.28621,03/06/21
washington,49541.47844,04/06/21
washington,74128.52973,05/06/21
washington,17625.43102,06/06/21
washington,54436.66743,07/06/21
washington,81631.77026,08/06/21
washington,73629.67234,09/06/21
washington,71364.96827,10/06/21
washington,85039.29821,11/06/21
washington,123084.2278,12/06/21
washington,117807.5818,13/06/21
washington,91442.96367,14/06/21
washington,95886.88446,15/06/21
washington,81977.98585,16/06/21
washington,90229.21737,17/06/21
washington,102936.1936,18/06/21
washington,106250.947,19/06/21
washington,112908.5216,20/06/21
washington,87765.33984,21/06/21
washington,86146.96324,22/06/21
washington,63800.18458,23/06/21
washington,61484.24982,24/06/21
washington,64881.9692,25/06/21
washington,58503.79662,26/06/21
washington,55996.45599,27/06/21
washington,38926.05014,28/06/21
washington,27495.74927,29/06/21
washington,16762.53092,30/06/21
washington,27425.03991,01/07/21
washington,42651.1488,02/07/21
washington,55084.26013,03/07/21
washington,68973.93744,04/07/21
washington,61201.23501,05/07/21
washington,64631.9352,06/07/21
washington,77628.7805,07/07/21
washington,92278.02394,08/07/21
washington,97886.74591,09/07/21
washington,113772.0988,10/07/21
washington,125502.3838,11/07/21
washington,98650.55342,12/07/21
washington,98449.72436,13/07/21
washington,97262.22374,14/07/21
washington,101555.6601,15/07/21
washington,104872.0151,16/07/21
washington,127146.3693,17/07/21
washington,129558.0879,18/07/21
washington,109097.935,19/07/21
washington,100908.6132,20/07/21
washington,88607.89516,21/07/21
washington,83133.23344,22/07/21
washington,92700.7977,23/07/21
washington,98396.74073,24/07/21
washington,90572.40087,25/07/21
washington,56759.3254,26/07/21
washington,51250.37885,27/07/21
washington,57290.59241,28/07/21
washington,32463.83456,29/07/21
washington,20617.65583,30/07/21
washington,9311.589446,31/07/21
washington,39015.93244,01/08/21
washington,41081.76765,02/08/21
washington,52510.77994,03/08/21
washington,57948.2692,04/08/21
washington,63031.12616,05/08/21
washington,85273.44002,06/08/21
washington,101870.1455,07/08/21
washington,109950.2181,08/08/21
washington,105651.0809,09/08/21
washington,101817.7623,10/08/21
washington,103203.624,11/08/21
washington,109756.2574,12/08/21
washington,117996.7638,13/08/21
washington,126532.6475,14/08/21
washington,135647.0604,15/08/21
washington,112774.56,16/08/21
washington,101146.7528,17/08/21
washington,102060.7146,18/08/21
washington,105961.6434,19/08/21
washington,107205.0941,20/08/21
washington,124608.9959,21/08/21
washington,126064.6694,22/08/21
washington,84237.69534,23/08/21
washington,73759.65009,24/08/21
washington,66082.95868,25/08/21
washington,64514.99496,26/08/21
washington,60771.08191,27/08/21
washington,54894.49855,28/08/21
washington,44431.78066,29/08/21
washington,21701.78714,30/08/21
washington,8096.833681,31/08/21
washington,27542.51306,01/09/21
washington,37775.81614,02/09/21
washington,48537.81752,03/09/21
washington,71458.08286,04/09/21
washington,80280.41646,05/09/21
washington,80677.03309,06/09/21
washington,72922.72483,07/09/21
washington,75369.5673,08/09/21
washington,90810.21265,09/09/21
washington,99881.20364,10/09/21
washington,130103.7163,11/09/21
washington,142261.7028,12/09/21
washington,105166.3647,13/09/21
washington,96003.99744,14/09/21
washington,89913.68572,15/09/21
