,location,date,Y
2917,oklahoma city,23/08/21,312338.8858
2918,oklahoma city,24/08/21,277625.0071
2919,oklahoma city,25/08/21,237561.2688
2920,oklahoma city,26/08/21,224116.7495
2921,oklahoma city,27/08/21,186515.395
2922,oklahoma city,28/08/21,159505.9323
2923,oklahoma city,29/08/21,118764.1224
2924,oklahoma city,30/08/21,62838.01053
2925,oklahoma city,31/08/21,27487.0466
2926,oklahoma city,01/09/21,91962.59161
2927,oklahoma city,02/09/21,125067.6586
2928,oklahoma city,03/09/21,179608.1261
2929,oklahoma city,04/09/21,206828.6109
2930,oklahoma city,05/09/21,223037.0535
2931,oklahoma city,06/09/21,361962.4554
2932,oklahoma city,07/09/21,370901.0159
2933,oklahoma city,08/09/21,311351.1242
2934,oklahoma city,09/09/21,362453.951
2935,oklahoma city,10/09/21,356371.9941
2936,oklahoma city,11/09/21,387881.5015
2937,oklahoma city,12/09/21,400600.8668
2938,oklahoma city,13/09/21,327797.949
2939,oklahoma city,14/09/21,335162.4452
2940,oklahoma city,15/09/21,339546.0533
2941,orlando,03/06/21,66743.08449
2942,orlando,04/06/21,62807.63377
2943,orlando,05/06/21,81900.39814
2944,orlando,06/06/21,95295.00866
2945,orlando,07/06/21,109213.0333
2946,orlando,08/06/21,102738.0835
2947,orlando,09/06/21,123877.2429
2948,orlando,10/06/21,104012.2203
2949,orlando,11/06/21,117336.9173
2950,orlando,12/06/21,126616.978
2951,orlando,13/06/21,124406.9468
2952,orlando,14/06/21,142179.5989
2953,orlando,15/06/21,147654.6583
2954,orlando,16/06/21,139371.8705
2955,orlando,17/06/21,149123.3968
2956,orlando,18/06/21,123992.2588
2957,orlando,19/06/21,113000.0029
2958,orlando,20/06/21,132486.0828
2959,orlando,21/06/21,140942.6819
2960,orlando,22/06/21,128404.4086
2961,orlando,23/06/21,98837.0887
2962,orlando,24/06/21,93555.9392
2963,orlando,25/06/21,69827.81295
2964,orlando,26/06/21,66645.64493
2965,orlando,27/06/21,67503.20259
2966,orlando,28/06/21,64689.92448
2967,orlando,29/06/21,42531.63977
2968,orlando,30/06/21,26443.80209
2969,orlando,01/07/21,40561.84338
2970,orlando,02/07/21,54432.76582
2971,orlando,03/07/21,60155.33912
2972,orlando,04/07/21,78718.02278
2973,orlando,05/07/21,93192.09524
2974,orlando,06/07/21,104102.6617
2975,orlando,07/07/21,128028.1944
2976,orlando,08/07/21,127011.8869
2977,orlando,09/07/21,111020.0302
2978,orlando,10/07/21,133163.5292
2979,orlando,11/07/21,131385.308
2980,orlando,12/07/21,142800.3728
2981,orlando,13/07/21,147500.6471
2982,orlando,14/07/21,155818.0523
2983,orlando,15/07/21,166320.355
2984,orlando,16/07/21,135674.4241
2985,orlando,17/07/21,147934.8007
2986,orlando,18/07/21,134908.6606
2987,orlando,19/07/21,164180.9483
2988,orlando,20/07/21,149788.5656
2989,orlando,21/07/21,128892.5629
2990,orlando,22/07/21,106144.4455
2991,orlando,23/07/21,92835.88083
2992,orlando,24/07/21,94660.70554
2993,orlando,25/07/21,85543.04107
2994,orlando,26/07/21,79540.63095
2995,orlando,27/07/21,73404.51988
2996,orlando,28/07/21,63299.40057
2997,orlando,29/07/21,46940.73916
2998,orlando,30/07/21,26439.28949
2999,orlando,31/07/21,10468.5101
3000,orlando,01/08/21,43567.79123
3001,orlando,02/08/21,65053.14744
3002,orlando,03/08/21,77111.18272
3003,orlando,04/08/21,92844.73705
3004,orlando,05/08/21,89452.7588
3005,orlando,06/08/21,86993.75072
3006,orlando,07/08/21,112784.8039
3007,orlando,08/08/21,132518.7798
3008,orlando,09/08/21,143482.2312
3009,orlando,10/08/21,134451.6605
3010,orlando,11/08/21,179008.9126
3011,orlando,12/08/21,160343.1298
3012,orlando,13/08/21,147313.736
3013,orlando,14/08/21,155714.0898
3014,orlando,15/08/21,144608.5178
3015,orlando,16/08/21,183985.3002
3016,orlando,17/08/21,165910.9484
3017,orlando,18/08/21,153986.3414
3018,orlando,19/08/21,144185.9731
3019,orlando,20/08/21,126210.3997
3020,orlando,21/08/21,123731.4677
3021,orlando,22/08/21,128686.052
3022,orlando,23/08/21,123152.3528
3023,orlando,24/08/21,111519.1774
3024,orlando,25/08/21,103378.391
3025,orlando,26/08/21,92001.01141
3026,orlando,27/08/21,70195.90232
3027,orlando,28/08/21,58124.31185
3028,orlando,29/08/21,45496.42185
3029,orlando,30/08/21,30376.42874
3030,orlando,31/08/21,12477.88597
3031,orlando,01/09/21,42518.49454
3032,orlando,02/09/21,44709.1866
3033,orlando,03/09/21,52865.33074
3034,orlando,04/09/21,59215.35725
3035,orlando,05/09/21,70592.69951
3036,orlando,06/09/21,104146.8448
3037,orlando,07/09/21,106104.6568
3038,orlando,08/09/21,93501.80095
3039,orlando,09/09/21,106871.754
3040,orlando,10/09/21,97455.17054
3041,orlando,11/09/21,97657.81078
3042,orlando,12/09/21,90497.44202
3043,orlando,13/09/21,125975.439
3044,orlando,14/09/21,140528.8668
3045,orlando,15/09/21,134608.766
3046,philadelphia,03/06/21,245021.696
3047,philadelphia,04/06/21,255993.3023
3048,philadelphia,05/06/21,269383.9746
3049,philadelphia,06/06/21,309474.7531
3050,philadelphia,07/06/21,389718.981
3051,philadelphia,08/06/21,369476.8765
3052,philadelphia,09/06/21,433200.2425
3053,philadelphia,10/06/21,440108.6477
3054,philadelphia,11/06/21,400057.6226
3055,philadelphia,12/06/21,420129.6385
3056,philadelphia,13/06/21,391294.7766
3057,philadelphia,14/06/21,454916.2064
3058,philadelphia,15/06/21,563519.0648
3059,philadelphia,16/06/21,479645.5737
3060,philadelphia,17/06/21,544513.7118
3061,philadelphia,18/06/21,434075.7186
3062,philadelphia,19/06/21,356259.452
3063,philadelphia,20/06/21,380749.8126
3064,philadelphia,21/06/21,394012.2895
3065,philadelphia,22/06/21,423236.1046
3066,philadelphia,23/06/21,336060.7767
3067,philadelphia,24/06/21,324316.4464
3068,philadelphia,25/06/21,275162.3687
3069,philadelphia,26/06/21,223942.7968
3070,philadelphia,27/06/21,199815.5679
3071,philadelphia,28/06/21,178069.0515
3072,philadelphia,29/06/21,146237.2543
3073,philadelphia,30/06/21,92659.79242
3074,philadelphia,01/07/21,134364.3773
3075,philadelphia,02/07/21,174384.8838
3076,philadelphia,03/07/21,197101.3029
3077,philadelphia,04/07/21,234100.717
3078,philadelphia,05/07/21,263626.6878
3079,philadelphia,06/07/21,332245.668
3080,philadelphia,07/07/21,399956.9778
3081,philadelphia,08/07/21,423121.6031
3082,philadelphia,09/07/21,362408.6035
3083,philadelphia,10/07/21,396886.9831
3084,philadelphia,11/07/21,383781.7351
3085,philadelphia,12/07/21,413529.6004
3086,philadelphia,13/07/21,455199.5206
3087,philadelphia,14/07/21,524769.396
3088,philadelphia,15/07/21,550185.0051
3089,philadelphia,16/07/21,416172.1073
3090,philadelphia,17/07/21,451655.6905
3091,philadelphia,18/07/21,374416.3791
3092,philadelphia,19/07/21,480234.36
3093,philadelphia,20/07/21,429823.7117
3094,philadelphia,21/07/21,429902.1725
3095,philadelphia,22/07/21,391316.121
3096,philadelphia,23/07/21,356349.2959
3097,philadelphia,24/07/21,299621.3337
3098,philadelphia,25/07/21,251270.3294
3099,philadelphia,26/07/21,237328.9697
3100,philadelphia,27/07/21,268039.4814
3101,philadelphia,28/07/21,207742.5411
3102,philadelphia,29/07/21,156110.3279
3103,philadelphia,30/07/21,85290.7134
3104,philadelphia,31/07/21,33648.01017
3105,philadelphia,01/08/21,123072.914
3106,philadelphia,02/08/21,186762.0933
3107,philadelphia,03/08/21,270576.38
3108,philadelphia,04/08/21,309202.8377
3109,philadelphia,05/08/21,291473.0296
3110,philadelphia,06/08/21,340587.7864
3111,philadelphia,07/08/21,379144.96
3112,philadelphia,08/08/21,362527.3887
3113,philadelphia,09/08/21,469603.3147
3114,philadelphia,10/08/21,485701.1844
3115,philadelphia,11/08/21,559971.6335
3116,philadelphia,12/08/21,518265.6869
3117,philadelphia,13/08/21,488994.1384
3118,philadelphia,14/08/21,493274.0119
3119,philadelphia,15/08/21,473311.975
3120,philadelphia,16/08/21,543003.6932
3121,philadelphia,17/08/21,535196.6076
3122,philadelphia,18/08/21,567080.9826
3123,philadelphia,19/08/21,548761.9935
3124,philadelphia,20/08/21,454652.4216
3125,philadelphia,21/08/21,442157.1787
3126,philadelphia,22/08/21,419148.8549
3127,philadelphia,23/08/21,407164.34
3128,philadelphia,24/08/21,400693.0961
3129,philadelphia,25/08/21,360705.8721
3130,philadelphia,26/08/21,335717.9764
3131,philadelphia,27/08/21,254710.2738
3132,philadelphia,28/08/21,196796.7157
3133,philadelphia,29/08/21,151824.629
3134,philadelphia,30/08/21,99895.02672
3135,philadelphia,31/08/21,42646.29884
3136,philadelphia,01/09/21,161388.4738
3137,philadelphia,02/09/21,193348.3376
3138,philadelphia,03/09/21,215470.0808
3139,philadelphia,04/09/21,232983.7624
3140,philadelphia,05/09/21,258113.3571
3141,philadelphia,06/09/21,369394.6064
3142,philadelphia,07/09/21,401318.5806
3143,philadelphia,08/09/21,393786.4116
3144,philadelphia,09/09/21,504080.0547
3145,philadelphia,10/09/21,461413.1773
3146,philadelphia,11/09/21,500165.2306
3147,philadelphia,12/09/21,453617.7243
3148,philadelphia,13/09/21,457487.3493
3149,philadelphia,14/09/21,519244.5701
3150,philadelphia,15/09/21,503724.7719
3151,phoenix,03/06/21,128209.5723
3152,phoenix,04/06/21,131922.1283
3153,phoenix,05/06/21,168247.6921
3154,phoenix,06/06/21,196099.6361
3155,phoenix,07/06/21,221610.7389
3156,phoenix,08/06/21,206834.1099
3157,phoenix,09/06/21,225069.0576
3158,phoenix,10/06/21,231343.9065
3159,phoenix,11/06/21,249257.7081
3160,phoenix,12/06/21,261744.6723
3161,phoenix,13/06/21,248100.4486
3162,phoenix,14/06/21,252304.009
3163,phoenix,15/06/21,287711.3068
3164,phoenix,16/06/21,286272.3316
3165,phoenix,17/06/21,280544.2134
3166,phoenix,18/06/21,262995.189
3167,phoenix,19/06/21,233522.6689
3168,phoenix,20/06/21,254440.7879
3169,phoenix,21/06/21,259250.9055
3170,phoenix,22/06/21,228798.9239
3171,phoenix,23/06/21,185347.0572
3172,phoenix,24/06/21,178291.3531
3173,phoenix,25/06/21,165509.9655
3174,phoenix,26/06/21,137781.8969
3175,phoenix,27/06/21,123773.6287
3176,phoenix,28/06/21,102440.7804
3177,phoenix,29/06/21,73077.95294
3178,phoenix,30/06/21,49204.99416
3179,phoenix,01/07/21,74502.94717
3180,phoenix,02/07/21,108017.9333
3181,phoenix,03/07/21,112677.2287
3182,phoenix,04/07/21,138619.8808
3183,phoenix,05/07/21,139329.8211
3184,phoenix,06/07/21,154277.9375
3185,phoenix,07/07/21,202920.3551
3186,phoenix,08/07/21,225793.6735
3187,phoenix,09/07/21,219203.2711
3188,phoenix,10/07/21,251898.7494
3189,phoenix,11/07/21,230477.79
3190,phoenix,12/07/21,228945.3315
3191,phoenix,13/07/21,249733.5543
3192,phoenix,14/07/21,265138.8069
3193,phoenix,15/07/21,292438.3143
3194,phoenix,16/07/21,255687.9607
3195,phoenix,17/07/21,272824.322
3196,phoenix,18/07/21,219033.2725
3197,phoenix,19/07/21,244796.4388
3198,phoenix,20/07/21,225607.4691
3199,phoenix,21/07/21,214560.6419
3200,phoenix,22/07/21,208983.6442
3201,phoenix,23/07/21,204853.5661
3202,phoenix,24/07/21,185150.9532
3203,phoenix,25/07/21,150990.6052
3204,phoenix,26/07/21,127818.3806
3205,phoenix,27/07/21,121649.7629
3206,phoenix,28/07/21,98739.78149
3207,phoenix,29/07/21,79232.97248
3208,phoenix,30/07/21,46966.21857
3209,phoenix,31/07/21,18902.13733
3210,phoenix,01/08/21,65656.49881
3211,phoenix,02/08/21,94749.03584
3212,phoenix,03/08/21,115736.9007
3213,phoenix,04/08/21,143377.5068
3214,phoenix,05/08/21,159364.8664
3215,phoenix,06/08/21,186738.0395
3216,phoenix,07/08/21,224772.9174
3217,phoenix,08/08/21,204007.0829
3218,phoenix,09/08/21,233061.9767
3219,phoenix,10/08/21,248126.4057
3220,phoenix,11/08/21,259074.013
3221,phoenix,12/08/21,270962.1794
3222,phoenix,13/08/21,271101.0067
3223,phoenix,14/08/21,276924.712
3224,phoenix,15/08/21,237548.6327
3225,phoenix,16/08/21,295074.0549
3226,phoenix,17/08/21,256029.4075
3227,phoenix,18/08/21,277418.0036
3228,phoenix,19/08/21,265405.6707
3229,phoenix,20/08/21,252842.2031
3230,phoenix,21/08/21,253781.138
3231,phoenix,22/08/21,225881.4695
3232,phoenix,23/08/21,213984.1787
3233,phoenix,24/08/21,211038.3138
3234,phoenix,25/08/21,182406.5685
3235,phoenix,26/08/21,175430.5
3236,phoenix,27/08/21,146454.9057
3237,phoenix,28/08/21,121315.2392
3238,phoenix,29/08/21,84774.88612
3239,phoenix,30/08/21,51541.74446
3240,phoenix,31/08/21,20517.92824
3241,phoenix,01/09/21,76780.44815
3242,phoenix,02/09/21,92170.62793
3243,phoenix,03/09/21,117630.394
3244,phoenix,04/09/21,139020.1424
3245,phoenix,05/09/21,149204.2412
3246,phoenix,06/09/21,189686.8652
3247,phoenix,07/09/21,286320.8587
3248,phoenix,08/09/21,245147.0331
3249,phoenix,09/09/21,297486.2109
3250,phoenix,10/09/21,264208.5355
3251,phoenix,11/09/21,323845.1309
3252,phoenix,12/09/21,300189.1613
3253,phoenix,13/09/21,270186.2505
3254,phoenix,14/09/21,266974.893
3255,phoenix,15/09/21,259708.64
3256,portland,03/06/21,68642.65928
3257,portland,04/06/21,63090.35512
3258,portland,05/06/21,74944.47392
3259,portland,06/06/21,72480.90752
3260,portland,07/06/21,121314.7885
3261,portland,08/06/21,100798.165
3262,portland,09/06/21,121264.7176
3263,portland,10/06/21,107491.6327
3264,portland,11/06/21,104218.0906
3265,portland,12/06/21,115135.5399
3266,portland,13/06/21,92123.56702
3267,portland,14/06/21,125880.3504
3268,portland,15/06/21,159355.5935
3269,portland,16/06/21,132540.3717
3270,portland,17/06/21,137501.4813
3271,portland,18/06/21,132258.4094
3272,portland,19/06/21,96140.70124
3273,portland,20/06/21,90630.60699
3274,portland,21/06/21,130034.5092
3275,portland,22/06/21,109348.8591
3276,portland,23/06/21,86840.15923
3277,portland,24/06/21,87297.25765
3278,portland,25/06/21,76695.73816
3279,portland,26/06/21,58307.9446
3280,portland,27/06/21,46848.89686
3281,portland,28/06/21,51817.02727
3282,portland,29/06/21,36986.39251
3283,portland,30/06/21,23613.07294
3284,portland,01/07/21,37513.16289
3285,portland,02/07/21,49347.17574
3286,portland,03/07/21,50268.07665
3287,portland,04/07/21,57176.50078
3288,portland,05/07/21,75928.64153
3289,portland,06/07/21,85893.89225
3290,portland,07/07/21,102486.41
3291,portland,08/07/21,115041.1933
3292,portland,09/07/21,102754.8166
3293,portland,10/07/21,97743.65771
3294,portland,11/07/21,96056.13396
3295,portland,12/07/21,122394.2841
3296,portland,13/07/21,100493.5128
3297,portland,14/07/21,146290.3243
3298,portland,15/07/21,151782.4129
3299,portland,16/07/21,129681.7376
3300,portland,17/07/21,124571.6554
3301,portland,18/07/21,87062.78765
3302,portland,19/07/21,136054.5343
3303,portland,20/07/21,127997.503
3304,portland,21/07/21,105557.7725
3305,portland,22/07/21,115516.2846
3306,portland,23/07/21,98374.28914
3307,portland,24/07/21,81171.88082
3308,portland,25/07/21,67270.43256
3309,portland,26/07/21,70360.87673
3310,portland,27/07/21,69374.37646
3311,portland,28/07/21,49692.67796
3312,portland,29/07/21,43508.71436
3313,portland,30/07/21,22356.58537
3314,portland,31/07/21,8301.716647
3315,portland,01/08/21,30288.14964
3316,portland,02/08/21,55035.25738
3317,portland,03/08/21,68892.34804
3318,portland,04/08/21,78919.7042
3319,portland,05/08/21,81703.30396
3320,portland,06/08/21,86555.24015
3321,portland,07/08/21,93425.22724
3322,portland,08/08/21,85029.44014
3323,portland,09/08/21,120452.1733
3324,portland,10/08/21,125694.8978
3325,portland,11/08/21,134377.7018
3326,portland,12/08/21,132415.9067
3327,portland,13/08/21,136745.0485
3328,portland,14/08/21,125276.8887
3329,portland,15/08/21,107222.4376
3330,portland,16/08/21,158058.7776
3331,portland,17/08/21,135312.8393
3332,portland,18/08/21,149769.9112
3333,portland,19/08/21,129350.2871
3334,portland,20/08/21,122333.4859
3335,portland,21/08/21,108491.729
3336,portland,22/08/21,103663.7641
3337,portland,23/08/21,116000.9719
3338,portland,24/08/21,113955.2759
3339,portland,25/08/21,89369.68385
3340,portland,26/08/21,91229.57436
3341,portland,27/08/21,65213.35395
3342,portland,28/08/21,50345.63936
3343,portland,29/08/21,37670.17652
3344,portland,30/08/21,29171.89857
3345,portland,31/08/21,11220.3617
3346,portland,01/09/21,41343.09467
3347,portland,02/09/21,45241.53048
3348,portland,03/09/21,55427.24009
3349,portland,04/09/21,55053.86631
3350,portland,05/09/21,64257.54669
3351,portland,06/09/21,98697.69285
3352,portland,07/09/21,138227.7921
3353,portland,08/09/21,130938.5032
3354,portland,09/09/21,152645.292
3355,portland,10/09/21,131283.7444
3356,portland,11/09/21,138417.546
3357,portland,12/09/21,127569.1869
3358,portland,13/09/21,132725.1783
3359,portland,14/09/21,154609.2948
3360,portland,15/09/21,139473.9111
3361,reno,03/06/21,65687.76516
3362,reno,04/06/21,66004.55973
3363,reno,05/06/21,83695.47536
3364,reno,06/06/21,74727.54819
3365,reno,07/06/21,91845.95293
3366,reno,08/06/21,99634.21389
3367,reno,09/06/21,116910.5087
3368,reno,10/06/21,114228.3673
3369,reno,11/06/21,95893.96196
3370,reno,12/06/21,137857.5467
3371,reno,13/06/21,95066.52705
3372,reno,14/06/21,125922.1433
3373,reno,15/06/21,134687.3882
3374,reno,16/06/21,130263.2054
3375,reno,17/06/21,124163.2491
3376,reno,18/06/21,132422.9099
3377,reno,19/06/21,126311.3819
3378,reno,20/06/21,116182.6999
3379,reno,21/06/21,130943.5236
3380,reno,22/06/21,131095.1228
3381,reno,23/06/21,92416.7136
3382,reno,24/06/21,84767.84231
3383,reno,25/06/21,84430.94403
3384,reno,26/06/21,71597.90318
3385,reno,27/06/21,58583.95192
3386,reno,28/06/21,51111.91071
3387,reno,29/06/21,38233.73419
3388,reno,30/06/21,24544.81764
3389,reno,01/07/21,37186.05125
3390,reno,02/07/21,53195.27224
3391,reno,03/07/21,63683.62953
3392,reno,04/07/21,64064.56111
3393,reno,05/07/21,74889.77883
3394,reno,06/07/21,81516.4305
3395,reno,07/07/21,120411.2694
3396,reno,08/07/21,120885.1539
3397,reno,09/07/21,109233.9036
3398,reno,10/07/21,126329.067
3399,reno,11/07/21,106778.2378
3400,reno,12/07/21,122774.5217
3401,reno,13/07/21,131150.3395
3402,reno,14/07/21,144553.4989
3403,reno,15/07/21,138609.0431
3404,reno,16/07/21,135674.4241
3405,reno,17/07/21,161126.2366
3406,reno,18/07/21,114001.2203
3407,reno,19/07/21,122321.9271
3408,reno,20/07/21,122599.7168
3409,reno,21/07/21,129949.0593
3410,reno,22/07/21,111708.975
3411,reno,23/07/21,99252.32949
3412,reno,24/07/21,107845.4344
3413,reno,25/07/21,76209.07639
3414,reno,26/07/21,73334.59993
3415,reno,27/07/21,67766.97821
3416,reno,28/07/21,56065.65631
3417,reno,29/07/21,45989.13228
3418,reno,30/07/21,23543.59379
3419,reno,31/07/21,10693.40683
3420,reno,01/08/21,35856.04833
3421,reno,02/08/21,56171.74071
3422,reno,03/08/21,70463.18333
3423,reno,04/08/21,78416.38976
3424,reno,05/08/21,85310.8088
3425,reno,06/08/21,93942.45667
3426,reno,07/08/21,124124.3639
3427,reno,08/08/21,97807.69619
3428,reno,09/08/21,136910.1043
3429,reno,10/08/21,134995.5588
3430,reno,11/08/21,153159.5996
3431,reno,12/08/21,148945.19
3432,reno,13/08/21,138526.7429
3433,reno,14/08/21,157627.627
3434,reno,15/08/21,116673.9747
3435,reno,16/08/21,158349.4337
3436,reno,17/08/21,139097.0577
3437,reno,18/08/21,160166.5884
3438,reno,19/08/21,138747.9814
3439,reno,20/08/21,131140.8227
3440,reno,21/08/21,139439.2214
3441,reno,22/08/21,105331.9166
3442,reno,23/08/21,116790.41
3443,reno,24/08/21,101729.6703
3444,reno,25/08/21,87976.14754
3445,reno,26/08/21,82372.33413
3446,reno,27/08/21,62812.12582
3447,reno,28/08/21,57705.17577
3448,reno,29/08/21,34895.31384
3449,reno,30/08/21,24829.51672
3450,reno,31/08/21,9715.389111
3451,reno,01/09/21,36971.18956
3452,reno,02/09/21,43101.37278
3453,reno,03/09/21,56130.02568
3454,reno,04/09/21,68096.06333
3455,reno,05/09/21,57843.67323
3456,reno,06/09/21,91357.00224
3457,reno,07/09/21,83613.78981
3458,reno,08/09/21,78077.65095
3459,reno,09/09/21,104367.8187
3460,reno,10/09/21,106464.6849
3461,reno,11/09/21,132871.9193
3462,reno,12/09/21,120382.9139
3463,reno,13/09/21,131581.7553
3464,reno,14/09/21,123319.9787
3465,reno,15/09/21,116816.7377
3466,saint paul,03/06/21,56260.24585
3467,saint paul,04/06/21,61067.81012
3468,saint paul,05/06/21,89815.05679
3469,saint paul,06/06/21,106447.9749
3470,saint paul,07/06/21,107472.079
3471,saint paul,08/06/21,92999.69264
3472,saint paul,09/06/21,100625.7675
3473,saint paul,10/06/21,94425.32886
3474,saint paul,11/06/21,100189.2123
3475,saint paul,12/06/21,140587.3991
3476,saint paul,13/06/21,123069.2376
3477,saint paul,14/06/21,114930.5988
3478,saint paul,15/06/21,135143.2687
3479,saint paul,16/06/21,117854.9729
3480,saint paul,17/06/21,125928.6034
3481,saint paul,18/06/21,118358.1163
3482,saint paul,19/06/21,127431.7785
3483,saint paul,20/06/21,124013.7244
3484,saint paul,21/06/21,121398.8725
3485,saint paul,22/06/21,103923.3207
3486,saint paul,23/06/21,88491.11282
3487,saint paul,24/06/21,79190.1572
3488,saint paul,25/06/21,73320.3756
3489,saint paul,26/06/21,77179.68578
3490,saint paul,27/06/21,74595.98555
3491,saint paul,28/06/21,56897.48249
3492,saint paul,29/06/21,36416.95391
3493,saint paul,30/06/21,24624.68148
3494,saint paul,01/07/21,41896.45887
3495,saint paul,02/07/21,53822.49501
3496,saint paul,03/07/21,66728.96003
3497,saint paul,04/07/21,80771.3741
3498,saint paul,05/07/21,80817.40718
3499,saint paul,06/07/21,94685.60114
3500,saint paul,07/07/21,111836.5275
3501,saint paul,08/07/21,125079.6096
3502,saint paul,09/07/21,105171.341
3503,saint paul,10/07/21,138262.255
3504,saint paul,11/07/21,137584.5185
3505,saint paul,12/07/21,115381.0113
3506,saint paul,13/07/21,125453.8228
3507,saint paul,14/07/21,146736.9365
3508,saint paul,15/07/21,157713.0535
3509,saint paul,16/07/21,119294.4142
3510,saint paul,17/07/21,156453.6075
3511,saint paul,18/07/21,137692.1956
3512,saint paul,19/07/21,131426.1371
3513,saint paul,20/07/21,115102.7916
3514,saint paul,21/07/21,104271.6029
3515,saint paul,22/07/21,100914.6246
3516,saint paul,23/07/21,94288.02447
3517,saint paul,24/07/21,97679.94328
3518,saint paul,25/07/21,85718.73923
3519,saint paul,26/07/21,65137.46729
3520,saint paul,27/07/21,67580.6132
3521,saint paul,28/07/21,59276.97528
3522,saint paul,29/07/21,39795.88754
3523,saint paul,30/07/21,22220.49523
3524,saint paul,31/07/21,10946.41565
3525,saint paul,01/08/21,41190.25785
3526,saint paul,02/08/21,51478.48549
3527,saint paul,03/08/21,75484.24616
3528,saint paul,04/08/21,80899.40767
3529,saint paul,05/08/21,81569.69267
3530,saint paul,06/08/21,88747.793
3531,saint paul,07/08/21,123221.4481
3532,saint paul,08/08/21,121488.7926
3533,saint paul,09/08/21,120065.5776
3534,saint paul,10/08/21,135593.8469
3535,saint paul,11/08/21,137863.0024
3536,saint paul,12/08/21,129282.6085
3537,saint paul,13/08/21,126095.3749
3538,saint paul,14/08/21,145996.9087
3539,saint paul,15/08/21,133161.6561
3540,saint paul,16/08/21,150036.6697
3541,saint paul,17/08/21,125690.1124
3542,saint paul,18/08/21,140470.661
3543,saint paul,19/08/21,137480.8766
3544,saint paul,20/08/21,116560.2556
3545,saint paul,21/08/21,128470.1197
3546,saint paul,22/08/21,122694.3204
3547,saint paul,23/08/21,112425.2814
3548,saint paul,24/08/21,102451.4773
3549,saint paul,25/08/21,87022.67533
3550,saint paul,26/08/21,84115.21043
3551,saint paul,27/08/21,67774.66395
3552,saint paul,28/08/21,60984.2992
3553,saint paul,29/08/21,47489.79258
3554,saint paul,30/08/21,25821.48274
3555,saint paul,31/08/21,10429.33837
3556,saint paul,01/09/21,35359.35098
3557,saint paul,02/09/21,39013.53912
3558,saint paul,03/09/21,49914.54227
3559,saint paul,04/09/21,63013.59333
3560,saint paul,05/09/21,73082.67627
3561,saint paul,06/09/21,83586.14556
3562,saint paul,07/09/21,87310.14976
3563,saint paul,08/09/21,71421.51322
3564,saint paul,09/09/21,94709.11031
3565,saint paul,10/09/21,81242.22778
3566,saint paul,11/09/21,3832.206192
3567,saint paul,12/09/21,3330.118912
3568,saint paul,13/09/21,122668.2079
3569,saint paul,14/09/21,107608.6786
3570,saint paul,15/09/21,111474.8704
3571,salt lake city,03/06/21,154639.4586
3572,salt lake city,04/06/21,145166.5358
3573,salt lake city,05/06/21,192460.836
3574,salt lake city,06/06/21,261947.6045
3575,salt lake city,07/06/21,261440.3755
3576,salt lake city,08/06/21,263169.343
3577,salt lake city,09/06/21,268567.6044
3578,salt lake city,10/06/21,251220.9749
3579,salt lake city,11/06/21,256183.3831
3580,salt lake city,12/06/21,293271.7913
3581,salt lake city,13/06/21,310348.5123
3582,salt lake city,14/06/21,278382.8067
3583,salt lake city,15/06/21,314203.0345
3584,salt lake city,16/06/21,301143.6215
3585,salt lake city,17/06/21,304719.7591
3586,salt lake city,18/06/21,252467.1564
3587,salt lake city,19/06/21,221678.4759
3588,salt lake city,20/06/21,365054.0092
3589,salt lake city,21/06/21,246115.6474
3590,salt lake city,22/06/21,235547.7643
3591,salt lake city,23/06/21,183072.41
3592,salt lake city,24/06/21,184193.3222
3593,salt lake city,25/06/21,142398.108
3594,salt lake city,26/06/21,138229.5587
3595,salt lake city,27/06/21,187760.881
3596,salt lake city,28/06/21,115910.3147
3597,salt lake city,29/06/21,73877.87858
3598,salt lake city,30/06/21,48734.68492
3599,salt lake city,01/07/21,74332.84911
3600,salt lake city,02/07/21,100406.5001
3601,salt lake city,03/07/21,122121.7779
3602,salt lake city,04/07/21,209927.172
3603,salt lake city,05/07/21,154759.9877
3604,salt lake city,06/07/21,190254.0517
3605,salt lake city,07/07/21,212452.914
3606,salt lake city,08/07/21,222918.8219
3607,salt lake city,09/07/21,206280.1193
3608,salt lake city,10/07/21,250841.035
3609,salt lake city,11/07/21,356011.8024
3610,salt lake city,12/07/21,240310.2132
3611,salt lake city,13/07/21,263170.3762
3612,salt lake city,14/07/21,272383.8501
3613,salt lake city,15/07/21,270237.7746
3614,salt lake city,16/07/21,245700.1497
3615,salt lake city,17/07/21,302640.1456
3616,salt lake city,18/07/21,346364.5325
3617,salt lake city,19/07/21,258173.0154
3618,salt lake city,20/07/21,258593.94
3619,salt lake city,21/07/21,210013.1139
3620,salt lake city,22/07/21,190783.8674
3621,salt lake city,23/07/21,174662.4866
3622,salt lake city,24/07/21,184673.0882
3623,salt lake city,25/07/21,231701.9469
3624,salt lake city,26/07/21,140385.5934
3625,salt lake city,27/07/21,141404.4544
3626,salt lake city,28/07/21,111022.2489
3627,salt lake city,29/07/21,76268.95106
3628,salt lake city,30/07/21,37606.24133
3629,salt lake city,31/07/21,18582.09199
3630,salt lake city,01/08/21,95395.9869
3631,salt lake city,02/08/21,103188.4768
3632,salt lake city,03/08/21,136213.8608
3633,salt lake city,04/08/21,162369.2384
3634,salt lake city,05/08/21,167615.3636
